image_path,text_clean,label,label_encoded
waste_dataset/plastic/000384.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/cardboard/000368.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/paper/000251.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/paper/000367.jpg,torn paper piece in waste bin,paper,3
waste_dataset/trash/000250.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000056.jpg,recycled metal can garbage item found,metal,2
waste_dataset/plastic/000131.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/paper/000214.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/cardboard/000320.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/glass/000155.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/paper/000150.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000360.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000141.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/trash/000161.jpg,general waste material discarded,trash,5
waste_dataset/paper/000199.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/trash/000228.jpg,non recyclable waste object in bin,trash,5
waste_dataset/glass/000057.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/cardboard/000240.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000243.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000322.jpg,metal container for recycling bin,metal,2
waste_dataset/metal/000223.jpg,a crushed metal can in trash,metal,2
waste_dataset/cardboard/000186.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/trash/000111.jpg,non recyclable waste object in bin,trash,5
waste_dataset/plastic/000269.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/cardboard/000266.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000047.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/cardboard/000325.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/glass/000066.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/glass/000129.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/glass/000264.jpg,recycled glass waste object found,glass,1
waste_dataset/trash/000108.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/plastic/000155.jpg,plastic waste item for recycling,plastic,4
waste_dataset/paper/000120.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/plastic/000275.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/glass/000320.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/glass/000009.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/cardboard/000288.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000170.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/plastic/000140.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/paper/000412.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/cardboard/000212.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000086.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/paper/000262.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/trash/000025.jpg,general household waste item found,trash,5
waste_dataset/cardboard/000303.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/paper/000118.jpg,paper waste item found in garbage,paper,3
waste_dataset/glass/000087.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/metal/000158.jpg,aluminum or steel waste item found,metal,2
waste_dataset/metal/000202.jpg,aluminum or steel waste item found,metal,2
waste_dataset/plastic/000033.jpg,plastic waste recycling object found,plastic,4
waste_dataset/cardboard/000130.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/plastic/000201.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/trash/000213.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/metal/000268.jpg,aluminum or steel waste item found,metal,2
waste_dataset/glass/000336.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/paper/000414.jpg,white paper material discarded waste,paper,3
waste_dataset/trash/000347.jpg,household garbage thrown away,trash,5
waste_dataset/plastic/000023.jpg,plastic waste item for recycling,plastic,4
waste_dataset/trash/000166.jpg,mixed waste garbage object found,trash,5
waste_dataset/paper/000201.jpg,paper waste item found in garbage,paper,3
waste_dataset/cardboard/000343.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/trash/000392.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000347.jpg,empty metal can thrown away,metal,2
waste_dataset/glass/000052.jpg,broken glass item for recycling,glass,1
waste_dataset/glass/000035.jpg,recycled glass waste object found,glass,1
waste_dataset/glass/000288.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/metal/000015.jpg,a crushed metal can in trash,metal,2
waste_dataset/paper/000122.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/paper/000153.jpg,torn paper piece in waste bin,paper,3
waste_dataset/plastic/000257.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/plastic/000054.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/trash/000224.jpg,general trash item discarded,trash,5
waste_dataset/paper/000034.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/trash/000083.jpg,general household waste item found,trash,5
waste_dataset/metal/000259.jpg,aluminum or steel waste item found,metal,2
waste_dataset/metal/000058.jpg,a crushed metal can in trash,metal,2
waste_dataset/plastic/000090.jpg,plastic waste item for recycling,plastic,4
waste_dataset/cardboard/000111.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/plastic/000004.jpg,plastic waste item for recycling,plastic,4
waste_dataset/paper/000240.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000209.jpg,general trash item discarded,trash,5
waste_dataset/plastic/000013.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/plastic/000202.jpg,plastic waste recycling object found,plastic,4
waste_dataset/glass/000124.jpg,glass container discarded as garbage,glass,1
waste_dataset/cardboard/000122.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/glass/000147.jpg,clear glass waste material in trash,glass,1
waste_dataset/plastic/000035.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/paper/000252.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/cardboard/000211.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/cardboard/000097.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/metal/000324.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000330.jpg,old metal container waste material,metal,2
waste_dataset/plastic/000040.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/paper/000182.jpg,old paper document thrown away,paper,3
waste_dataset/plastic/000025.jpg,discarded plastic material waste item,plastic,4
waste_dataset/plastic/000209.jpg,discarded plastic material waste item,plastic,4
waste_dataset/metal/000390.jpg,a crushed metal can in trash,metal,2
waste_dataset/cardboard/000291.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/trash/000058.jpg,general waste material discarded,trash,5
waste_dataset/metal/000250.jpg,steel or aluminum waste object,metal,2
waste_dataset/trash/000024.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000285.jpg,general waste material discarded,trash,5
waste_dataset/paper/000105.jpg,torn paper piece in waste bin,paper,3
waste_dataset/trash/000068.jpg,mixed waste garbage object found,trash,5
waste_dataset/paper/000173.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/metal/000406.jpg,recycled metal can garbage item found,metal,2
waste_dataset/plastic/000356.jpg,plastic waste item for recycling,plastic,4
waste_dataset/metal/000020.jpg,a crushed metal can in trash,metal,2
waste_dataset/metal/000289.jpg,a crushed metal can in trash,metal,2
waste_dataset/plastic/000342.jpg,plastic waste item for recycling,plastic,4
waste_dataset/cardboard/000328.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/glass/000215.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/metal/000230.jpg,metal container for recycling bin,metal,2
waste_dataset/plastic/000102.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/plastic/000372.jpg,plastic waste item for recycling,plastic,4
waste_dataset/metal/000214.jpg,metal container for recycling bin,metal,2
waste_dataset/paper/000348.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/glass/000164.jpg,broken glass item for recycling,glass,1
waste_dataset/plastic/000236.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/glass/000094.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/cardboard/000174.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/cardboard/000350.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/plastic/000299.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/plastic/000227.jpg,plastic waste recycling object found,plastic,4
waste_dataset/cardboard/000138.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/trash/000280.jpg,general household waste item found,trash,5
waste_dataset/metal/000078.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000211.jpg,torn paper piece in waste bin,paper,3
waste_dataset/metal/000070.jpg,metal container for recycling bin,metal,2
waste_dataset/metal/000296.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000067.jpg,torn paper piece in waste bin,paper,3
waste_dataset/trash/000295.jpg,general trash item discarded,trash,5
waste_dataset/cardboard/000144.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/metal/000151.jpg,recycled metal can garbage item found,metal,2
waste_dataset/trash/000324.jpg,random waste item in trash bin,trash,5
waste_dataset/glass/000116.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/cardboard/000321.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/trash/000153.jpg,general waste material discarded,trash,5
waste_dataset/metal/000284.jpg,a crushed metal can in trash,metal,2
waste_dataset/cardboard/000313.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/cardboard/000058.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/plastic/000389.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/paper/000278.jpg,old paper document thrown away,paper,3
waste_dataset/trash/000037.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/paper/000190.jpg,recycled paper material waste object,paper,3
waste_dataset/metal/000128.jpg,aluminum or steel waste item found,metal,2
waste_dataset/metal/000356.jpg,steel or aluminum waste object,metal,2
waste_dataset/metal/000117.jpg,steel or aluminum waste object,metal,2
waste_dataset/cardboard/000351.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000171.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/paper/000084.jpg,torn paper piece in waste bin,paper,3
waste_dataset/trash/000041.jpg,household garbage thrown away,trash,5
waste_dataset/plastic/000213.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/glass/000064.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/metal/000053.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000320.jpg,empty metal can thrown away,metal,2
waste_dataset/cardboard/000152.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/metal/000027.jpg,metal container for recycling bin,metal,2
waste_dataset/trash/000398.jpg,general waste material discarded,trash,5
waste_dataset/metal/000209.jpg,used tin can discarded as waste,metal,2
waste_dataset/paper/000126.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/metal/000424.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000233.jpg,paper waste item found in garbage,paper,3
waste_dataset/trash/000195.jpg,mixed waste garbage object found,trash,5
waste_dataset/glass/000221.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/plastic/000238.jpg,plastic waste recycling object found,plastic,4
waste_dataset/cardboard/000426.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000126.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/cardboard/000327.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/metal/000243.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000046.jpg,paper waste item found in garbage,paper,3
waste_dataset/trash/000050.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/glass/000001.jpg,recycled glass waste object found,glass,1
waste_dataset/cardboard/000028.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/paper/000299.jpg,paper waste item found in garbage,paper,3
waste_dataset/metal/000294.jpg,a crushed metal can in trash,metal,2
waste_dataset/metal/000219.jpg,used tin can discarded as waste,metal,2
waste_dataset/cardboard/000142.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/paper/000351.jpg,torn paper piece in waste bin,paper,3
waste_dataset/paper/000183.jpg,white paper material discarded waste,paper,3
waste_dataset/plastic/000153.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/glass/000331.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/trash/000370.jpg,household garbage thrown away,trash,5
waste_dataset/plastic/000326.jpg,used plastic container discarded waste,plastic,4
waste_dataset/glass/000074.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/metal/000125.jpg,empty metal can thrown away,metal,2
waste_dataset/metal/000021.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000169.jpg,white paper material discarded waste,paper,3
waste_dataset/paper/000159.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/plastic/000195.jpg,plastic waste recycling object found,plastic,4
waste_dataset/glass/000323.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/plastic/000345.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/cardboard/000166.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/metal/000304.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000212.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000346.jpg,a crushed metal can in trash,metal,2
waste_dataset/trash/000013.jpg,general trash item discarded,trash,5
waste_dataset/trash/000410.jpg,general household waste item found,trash,5
waste_dataset/cardboard/000151.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/metal/000291.jpg,empty metal can thrown away,metal,2
waste_dataset/paper/000040.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000062.jpg,general household waste item found,trash,5
waste_dataset/cardboard/000285.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/cardboard/000001.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/metal/000100.jpg,used tin can discarded as waste,metal,2
waste_dataset/trash/000042.jpg,non recyclable waste object in bin,trash,5
waste_dataset/paper/000075.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/trash/000391.jpg,general trash item discarded,trash,5
waste_dataset/plastic/000057.jpg,plastic waste recycling object found,plastic,4
waste_dataset/plastic/000058.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/metal/000412.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000023.jpg,recycled paper material waste object,paper,3
waste_dataset/paper/000038.jpg,white paper material discarded waste,paper,3
waste_dataset/glass/000136.jpg,broken glass item for recycling,glass,1
waste_dataset/glass/000054.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/trash/000219.jpg,random waste item in trash bin,trash,5
waste_dataset/metal/000398.jpg,steel or aluminum waste object,metal,2
waste_dataset/glass/000115.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/cardboard/000386.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/paper/000056.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/glass/000343.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/trash/000206.jpg,non recyclable waste object in bin,trash,5
waste_dataset/trash/000203.jpg,general trash item discarded,trash,5
waste_dataset/trash/000327.jpg,household garbage thrown away,trash,5
waste_dataset/paper/000134.jpg,torn paper piece in waste bin,paper,3
waste_dataset/cardboard/000404.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/paper/000327.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/cardboard/000135.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/trash/000126.jpg,non recyclable waste object in bin,trash,5
waste_dataset/metal/000355.jpg,aluminum or steel waste item found,metal,2
waste_dataset/plastic/000151.jpg,plastic waste item for recycling,plastic,4
waste_dataset/metal/000118.jpg,aluminum or steel waste item found,metal,2
waste_dataset/metal/000168.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000358.jpg,recycled paper material waste object,paper,3
waste_dataset/metal/000198.jpg,steel or aluminum waste object,metal,2
waste_dataset/cardboard/000241.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/glass/000395.jpg,recycled glass waste object found,glass,1
waste_dataset/glass/000030.jpg,broken glass item for recycling,glass,1
waste_dataset/paper/000374.jpg,recycled paper material waste object,paper,3
waste_dataset/plastic/000181.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/paper/000264.jpg,white paper material discarded waste,paper,3
waste_dataset/paper/000094.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/plastic/000171.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/paper/000308.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/paper/000029.jpg,white paper material discarded waste,paper,3
waste_dataset/paper/000397.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/cardboard/000354.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/cardboard/000034.jpg,old cardboard packaging garbage item,cardboard,0
waste_dataset/trash/000204.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/glass/000077.jpg,glass container discarded as garbage,glass,1
waste_dataset/metal/000183.jpg,old metal container waste material,metal,2
waste_dataset/paper/000207.jpg,torn paper piece in waste bin,paper,3
waste_dataset/glass/000162.jpg,recycled glass waste object found,glass,1
waste_dataset/cardboard/000258.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/cardboard/000269.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/glass/000225.jpg,shattered glass piece in garbage bin,glass,1
waste_dataset/trash/000101.jpg,non recyclable waste object in bin,trash,5
waste_dataset/plastic/000166.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/paper/000320.jpg,torn paper piece in waste bin,paper,3
waste_dataset/metal/000083.jpg,metal container for recycling bin,metal,2
waste_dataset/paper/000218.jpg,recycled paper material waste object,paper,3
waste_dataset/paper/000129.jpg,white paper material discarded waste,paper,3
waste_dataset/glass/000125.jpg,broken glass item for recycling,glass,1
waste_dataset/cardboard/000311.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/glass/000260.jpg,clear glass waste material in trash,glass,1
waste_dataset/metal/000217.jpg,empty metal can thrown away,metal,2
waste_dataset/glass/000339.jpg,broken glass item for recycling,glass,1
waste_dataset/plastic/000395.jpg,used plastic container discarded waste,plastic,4
waste_dataset/paper/000243.jpg,paper waste item found in garbage,paper,3
waste_dataset/glass/000308.jpg,glass container discarded as garbage,glass,1
waste_dataset/glass/000192.jpg,clear glass waste material in trash,glass,1
waste_dataset/trash/000191.jpg,general household waste item found,trash,5
waste_dataset/metal/000136.jpg,empty metal can thrown away,metal,2
waste_dataset/cardboard/000064.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/plastic/000298.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/plastic/000179.jpg,used plastic container discarded waste,plastic,4
waste_dataset/cardboard/000177.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/paper/000136.jpg,old paper document thrown away,paper,3
waste_dataset/cardboard/000031.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/metal/000035.jpg,steel or aluminum waste object,metal,2
waste_dataset/plastic/000194.jpg,plastic waste item for recycling,plastic,4
waste_dataset/plastic/000128.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/paper/000116.jpg,white paper material discarded waste,paper,3
waste_dataset/paper/000404.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/glass/000271.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/trash/000217.jpg,household garbage thrown away,trash,5
waste_dataset/glass/000277.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/trash/000358.jpg,general trash item discarded,trash,5
waste_dataset/paper/000378.jpg,old paper document thrown away,paper,3
waste_dataset/metal/000182.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000191.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000139.jpg,general trash item discarded,trash,5
waste_dataset/plastic/000176.jpg,used plastic container discarded waste,plastic,4
waste_dataset/trash/000232.jpg,household garbage thrown away,trash,5
waste_dataset/trash/000176.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/glass/000329.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/paper/000260.jpg,white paper material discarded waste,paper,3
waste_dataset/cardboard/000179.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/paper/000026.jpg,recycled paper material waste object,paper,3
waste_dataset/paper/000132.jpg,white paper material discarded waste,paper,3
waste_dataset/cardboard/000260.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/paper/000261.jpg,old paper document thrown away,paper,3
waste_dataset/paper/000057.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/paper/000279.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/paper/000024.jpg,old paper document thrown away,paper,3
waste_dataset/glass/000376.jpg,broken glass item for recycling,glass,1
waste_dataset/trash/000339.jpg,general trash item discarded,trash,5
waste_dataset/glass/000278.jpg,glass container discarded as garbage,glass,1
waste_dataset/plastic/000070.jpg,empty plastic bottle waste object,plastic,4
waste_dataset/plastic/000008.jpg,plastic waste recycling object found,plastic,4
waste_dataset/trash/000333.jpg,mixed waste garbage object found,trash,5
waste_dataset/paper/000096.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/glass/000318.jpg,clear glass waste material in trash,glass,1
waste_dataset/trash/000099.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000033.jpg,household garbage thrown away,trash,5
waste_dataset/metal/000241.jpg,used tin can discarded as waste,metal,2
waste_dataset/metal/000350.jpg,a crushed metal can in trash,metal,2
waste_dataset/paper/000045.jpg,torn paper piece in waste bin,paper,3
waste_dataset/cardboard/000342.jpg,recycled cardboard box material waste,cardboard,0
waste_dataset/paper/000108.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/plastic/000184.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/cardboard/000119.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/paper/000330.jpg,white paper material discarded waste,paper,3
waste_dataset/metal/000372.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000353.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/metal/000358.jpg,old metal container waste material,metal,2
waste_dataset/paper/000165.jpg,old paper document thrown away,paper,3
waste_dataset/paper/000250.jpg,white paper material discarded waste,paper,3
waste_dataset/cardboard/000088.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000371.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/cardboard/000076.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/plastic/000212.jpg,plastic waste item for recycling,plastic,4
waste_dataset/trash/000132.jpg,general trash item discarded,trash,5
waste_dataset/paper/000011.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/plastic/000043.jpg,discarded plastic material waste item,plastic,4
waste_dataset/trash/000174.jpg,general household waste item found,trash,5
waste_dataset/trash/000334.jpg,general waste material discarded,trash,5
waste_dataset/cardboard/000100.jpg,cardboard material discarded in bin,cardboard,0
waste_dataset/trash/000049.jpg,household garbage thrown away,trash,5
waste_dataset/plastic/000314.jpg,discarded plastic material waste item,plastic,4
waste_dataset/plastic/000146.jpg,plastic packaging thrown in trash bin,plastic,4
waste_dataset/glass/000390.jpg,broken glass item for recycling,glass,1
waste_dataset/metal/000080.jpg,aluminum or steel waste item found,metal,2
waste_dataset/cardboard/000337.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/paper/000048.jpg,old paper document thrown away,paper,3
waste_dataset/trash/000165.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000098.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000349.jpg,a crushed metal can in trash,metal,2
waste_dataset/metal/000240.jpg,old metal container waste material,metal,2
waste_dataset/paper/000352.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/trash/000185.jpg,random waste item in trash bin,trash,5
waste_dataset/trash/000005.jpg,random waste item in trash bin,trash,5
waste_dataset/paper/000095.jpg,old paper document thrown away,paper,3
waste_dataset/paper/000089.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/trash/000192.jpg,general trash item discarded,trash,5
waste_dataset/metal/000399.jpg,metal container for recycling bin,metal,2
waste_dataset/metal/000055.jpg,aluminum or steel waste item found,metal,2
waste_dataset/glass/000084.jpg,glass jar or bottle thrown away,glass,1
waste_dataset/plastic/000108.jpg,discarded plastic material waste item,plastic,4
waste_dataset/trash/000414.jpg,general household waste item found,trash,5
waste_dataset/cardboard/000374.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/metal/000428.jpg,recycled metal can garbage item found,metal,2
waste_dataset/cardboard/000010.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/paper/000221.jpg,paper waste item found in garbage,paper,3
waste_dataset/paper/000244.jpg,paper sheet thrown in recycling bin,paper,3
waste_dataset/cardboard/000251.jpg,used cardboard carton for recycling,cardboard,0
waste_dataset/paper/000425.jpg,used newspaper or paper in trash bin,paper,3
waste_dataset/glass/000210.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/plastic/000357.jpg,plastic bag found in garbage waste,plastic,4
waste_dataset/metal/000010.jpg,empty metal can thrown away,metal,2
waste_dataset/metal/000364.jpg,steel or aluminum waste object,metal,2
waste_dataset/glass/000346.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/cardboard/000424.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/trash/000002.jpg,mixed garbage non recyclable material,trash,5
waste_dataset/glass/000269.jpg,empty glass bottle discarded waste,glass,1
waste_dataset/cardboard/000136.jpg,brown cardboard packaging waste material,cardboard,0
waste_dataset/trash/000233.jpg,household garbage thrown away,trash,5
waste_dataset/metal/000309.jpg,aluminum or steel waste item found,metal,2
waste_dataset/paper/000101.jpg,old paper document thrown away,paper,3
waste_dataset/metal/000024.jpg,aluminum or steel waste item found,metal,2
waste_dataset/metal/000081.jpg,metal container for recycling bin,metal,2
waste_dataset/metal/000264.jpg,aluminum or steel waste item found,metal,2
waste_dataset/cardboard/000120.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/metal/000401.jpg,a crushed metal can in trash,metal,2
waste_dataset/metal/000138.jpg,metal container for recycling bin,metal,2
waste_dataset/paper/000188.jpg,torn paper piece in waste bin,paper,3
waste_dataset/metal/000354.jpg,a crushed metal can in trash,metal,2
waste_dataset/paper/000224.jpg,white paper material discarded waste,paper,3
waste_dataset/metal/000328.jpg,used tin can discarded as waste,metal,2
waste_dataset/trash/000150.jpg,non recyclable waste object in bin,trash,5
waste_dataset/metal/000032.jpg,metal container for recycling bin,metal,2
waste_dataset/trash/000190.jpg,mixed waste garbage object found,trash,5
waste_dataset/plastic/000009.jpg,a plastic bottle in garbage bin,plastic,4
waste_dataset/cardboard/000249.jpg,empty cardboard box thrown away,cardboard,0
waste_dataset/glass/000202.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/trash/000386.jpg,random waste item in trash bin,trash,5
waste_dataset/cardboard/000405.jpg,a flattened cardboard box in trash,cardboard,0
waste_dataset/cardboard/000330.jpg,corrugated cardboard waste object found,cardboard,0
waste_dataset/trash/000082.jpg,random waste item in trash bin,trash,5
waste_dataset/paper/000175.jpg,a crumpled piece of paper waste,paper,3
waste_dataset/trash/000167.jpg,mixed waste garbage object found,trash,5
waste_dataset/metal/000192.jpg,steel or aluminum waste object,metal,2
waste_dataset/plastic/000095.jpg,plastic waste item for recycling,plastic,4
waste_dataset/glass/000085.jpg,a glass bottle found in waste bin,glass,1
waste_dataset/paper/000018.jpg,paper sheet thrown in recycling bin,paper,3
