image_path,text_description,label,filename,class_folder,text_word_count,text_char_count,text_unique_words,text_clean,text_stemmed,label_encoded,label_cardboard,label_glass,label_metal,label_paper,label_plastic,label_trash
waste_dataset/glass/000250.jpg,clear glass waste material in trash,glass,000250.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/metal/000261.jpg,metal container for recycling bin,metal,000261.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/cardboard/000158.jpg,cardboard material discarded in bin,cardboard,000158.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/paper/000007.jpg,white paper material discarded waste,paper,000007.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/glass/000353.jpg,glass container discarded as garbage,glass,000353.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/plastic/000362.jpg,discarded plastic material waste item,plastic,000362.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/cardboard/000136.jpg,brown cardboard packaging waste material,cardboard,000136.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/plastic/000224.jpg,plastic bag found in garbage waste,plastic,000224.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/trash/000036.jpg,general waste material discarded,trash,000036.jpg,trash,4,32,4,general waste material discarded,gener wast materi discard,5,0,0,0,0,0,1
waste_dataset/plastic/000022.jpg,plastic bag found in garbage waste,plastic,000022.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/plastic/000248.jpg,used plastic container discarded waste,plastic,000248.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/metal/000023.jpg,empty metal can thrown away,metal,000023.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/metal/000173.jpg,a crushed metal can in trash,metal,000173.jpg,metal,6,28,6,crushed metal trash,crush metal trash,2,0,0,1,0,0,0
waste_dataset/cardboard/000052.jpg,empty cardboard box thrown away,cardboard,000052.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/plastic/000234.jpg,empty plastic bottle waste object,plastic,000234.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/glass/000067.jpg,glass container discarded as garbage,glass,000067.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/paper/000196.jpg,recycled paper material waste object,paper,000196.jpg,paper,5,36,5,recycled paper material waste object,recycl paper materi wast object,3,0,0,0,1,0,0
waste_dataset/trash/000365.jpg,general waste material discarded,trash,000365.jpg,trash,4,32,4,general waste material discarded,gener wast materi discard,5,0,0,0,0,0,1
waste_dataset/trash/000188.jpg,general household waste item found,trash,000188.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/cardboard/000290.jpg,used cardboard carton for recycling,cardboard,000290.jpg,cardboard,5,35,5,used cardboard carton recycling,use cardboard carton recycl,0,1,0,0,0,0,0
waste_dataset/plastic/000330.jpg,discarded plastic material waste item,plastic,000330.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/trash/000158.jpg,mixed waste garbage object found,trash,000158.jpg,trash,5,32,5,mixed waste garbage object found,mix wast garbag object found,5,0,0,0,0,0,1
waste_dataset/paper/000179.jpg,a crumpled piece of paper waste,paper,000179.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/trash/000207.jpg,random waste item in trash bin,trash,000207.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/trash/000052.jpg,household garbage thrown away,trash,000052.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/metal/000035.jpg,steel or aluminum waste object,metal,000035.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/plastic/000236.jpg,plastic bag found in garbage waste,plastic,000236.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/plastic/000319.jpg,a plastic bottle in garbage bin,plastic,000319.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/cardboard/000124.jpg,a flattened cardboard box in trash,cardboard,000124.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/metal/000390.jpg,a crushed metal can in trash,metal,000390.jpg,metal,6,28,6,crushed metal trash,crush metal trash,2,0,0,1,0,0,0
waste_dataset/paper/000327.jpg,paper sheet thrown in recycling bin,paper,000327.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/cardboard/000407.jpg,empty cardboard box thrown away,cardboard,000407.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/metal/000065.jpg,recycled metal can garbage item found,metal,000065.jpg,metal,6,37,6,recycled metal garbage item found,recycl metal garbag item found,2,0,0,1,0,0,0
waste_dataset/paper/000051.jpg,old paper document thrown away,paper,000051.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/trash/000288.jpg,general household waste item found,trash,000288.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/glass/000069.jpg,empty glass bottle discarded waste,glass,000069.jpg,glass,5,34,5,empty glass bottle discarded waste,empti glass bottl discard wast,1,0,1,0,0,0,0
waste_dataset/metal/000209.jpg,used tin can discarded as waste,metal,000209.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/cardboard/000343.jpg,a flattened cardboard box in trash,cardboard,000343.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/plastic/000066.jpg,plastic waste recycling object found,plastic,000066.jpg,plastic,5,36,5,plastic waste recycling object found,plastic wast recycl object found,4,0,0,0,0,1,0
waste_dataset/cardboard/000300.jpg,cardboard material discarded in bin,cardboard,000300.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/trash/000381.jpg,general household waste item found,trash,000381.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/glass/000139.jpg,a glass bottle found in waste bin,glass,000139.jpg,glass,7,33,7,glass bottle found waste bin,glass bottl found wast bin,1,0,1,0,0,0,0
waste_dataset/metal/000161.jpg,steel or aluminum waste object,metal,000161.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/plastic/000232.jpg,empty plastic bottle waste object,plastic,000232.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/metal/000362.jpg,aluminum or steel waste item found,metal,000362.jpg,metal,6,34,6,aluminum steel waste item found,aluminum steel wast item found,2,0,0,1,0,0,0
waste_dataset/cardboard/000221.jpg,brown cardboard packaging waste material,cardboard,000221.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/glass/000126.jpg,glass jar or bottle thrown away,glass,000126.jpg,glass,6,31,6,glass jar bottle thrown away,glass jar bottl thrown away,1,0,1,0,0,0,0
waste_dataset/trash/000386.jpg,random waste item in trash bin,trash,000386.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/trash/000367.jpg,general trash item discarded,trash,000367.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/cardboard/000085.jpg,empty cardboard box thrown away,cardboard,000085.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/paper/000348.jpg,a crumpled piece of paper waste,paper,000348.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/cardboard/000267.jpg,a flattened cardboard box in trash,cardboard,000267.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/trash/000019.jpg,non recyclable waste object in bin,trash,000019.jpg,trash,6,34,6,non recyclable waste object bin,non recycl wast object bin,5,0,0,0,0,0,1
waste_dataset/cardboard/000291.jpg,a flattened cardboard box in trash,cardboard,000291.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/plastic/000253.jpg,empty plastic bottle waste object,plastic,000253.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/trash/000075.jpg,non recyclable waste object in bin,trash,000075.jpg,trash,6,34,6,non recyclable waste object bin,non recycl wast object bin,5,0,0,0,0,0,1
waste_dataset/cardboard/000417.jpg,old cardboard packaging garbage item,cardboard,000417.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/glass/000044.jpg,a glass bottle found in waste bin,glass,000044.jpg,glass,7,33,7,glass bottle found waste bin,glass bottl found wast bin,1,0,1,0,0,0,0
waste_dataset/glass/000354.jpg,a glass bottle found in waste bin,glass,000354.jpg,glass,7,33,7,glass bottle found waste bin,glass bottl found wast bin,1,0,1,0,0,0,0
waste_dataset/plastic/000368.jpg,plastic waste item for recycling,plastic,000368.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/trash/000402.jpg,random waste item in trash bin,trash,000402.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/paper/000330.jpg,white paper material discarded waste,paper,000330.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/paper/000320.jpg,torn paper piece in waste bin,paper,000320.jpg,paper,6,29,6,torn paper piece waste bin,torn paper piec wast bin,3,0,0,0,1,0,0
waste_dataset/trash/000410.jpg,general household waste item found,trash,000410.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/metal/000138.jpg,metal container for recycling bin,metal,000138.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/cardboard/000279.jpg,recycled cardboard box material waste,cardboard,000279.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/trash/000406.jpg,general household waste item found,trash,000406.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/metal/000216.jpg,empty metal can thrown away,metal,000216.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/plastic/000031.jpg,plastic waste item for recycling,plastic,000031.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/cardboard/000019.jpg,old cardboard packaging garbage item,cardboard,000019.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/metal/000422.jpg,metal container for recycling bin,metal,000422.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/paper/000420.jpg,used newspaper or paper in trash bin,paper,000420.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/paper/000273.jpg,paper sheet thrown in recycling bin,paper,000273.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/trash/000400.jpg,household garbage thrown away,trash,000400.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/metal/000206.jpg,metal container for recycling bin,metal,000206.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/plastic/000076.jpg,used plastic container discarded waste,plastic,000076.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/plastic/000063.jpg,discarded plastic material waste item,plastic,000063.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/paper/000279.jpg,paper sheet thrown in recycling bin,paper,000279.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/cardboard/000220.jpg,a flattened cardboard box in trash,cardboard,000220.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/glass/000219.jpg,empty glass bottle discarded waste,glass,000219.jpg,glass,5,34,5,empty glass bottle discarded waste,empti glass bottl discard wast,1,0,1,0,0,0,0
waste_dataset/metal/000369.jpg,recycled metal can garbage item found,metal,000369.jpg,metal,6,37,6,recycled metal garbage item found,recycl metal garbag item found,2,0,0,1,0,0,0
waste_dataset/cardboard/000304.jpg,recycled cardboard box material waste,cardboard,000304.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/plastic/000070.jpg,empty plastic bottle waste object,plastic,000070.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/glass/000226.jpg,recycled glass waste object found,glass,000226.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/trash/000252.jpg,mixed garbage non recyclable material,trash,000252.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/trash/000130.jpg,general trash item discarded,trash,000130.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/paper/000019.jpg,a crumpled piece of paper waste,paper,000019.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/plastic/000246.jpg,a plastic bottle in garbage bin,plastic,000246.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/plastic/000113.jpg,plastic bag found in garbage waste,plastic,000113.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/glass/000361.jpg,glass container discarded as garbage,glass,000361.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/paper/000342.jpg,a crumpled piece of paper waste,paper,000342.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/metal/000327.jpg,old metal container waste material,metal,000327.jpg,metal,5,34,5,old metal container waste material,old metal contain wast materi,2,0,0,1,0,0,0
waste_dataset/paper/000262.jpg,used newspaper or paper in trash bin,paper,000262.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/metal/000240.jpg,old metal container waste material,metal,000240.jpg,metal,5,34,5,old metal container waste material,old metal contain wast materi,2,0,0,1,0,0,0
waste_dataset/glass/000193.jpg,glass container discarded as garbage,glass,000193.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/metal/000287.jpg,a crushed metal can in trash,metal,000287.jpg,metal,6,28,6,crushed metal trash,crush metal trash,2,0,0,1,0,0,0
waste_dataset/cardboard/000193.jpg,corrugated cardboard waste object found,cardboard,000193.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/cardboard/000175.jpg,used cardboard carton for recycling,cardboard,000175.jpg,cardboard,5,35,5,used cardboard carton recycling,use cardboard carton recycl,0,1,0,0,0,0,0
waste_dataset/trash/000041.jpg,household garbage thrown away,trash,000041.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/glass/000173.jpg,a glass bottle found in waste bin,glass,000173.jpg,glass,7,33,7,glass bottle found waste bin,glass bottl found wast bin,1,0,1,0,0,0,0
waste_dataset/paper/000217.jpg,a crumpled piece of paper waste,paper,000217.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/plastic/000238.jpg,plastic waste recycling object found,plastic,000238.jpg,plastic,5,36,5,plastic waste recycling object found,plastic wast recycl object found,4,0,0,0,0,1,0
waste_dataset/metal/000233.jpg,metal container for recycling bin,metal,000233.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/cardboard/000129.jpg,corrugated cardboard waste object found,cardboard,000129.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/cardboard/000341.jpg,old cardboard packaging garbage item,cardboard,000341.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/plastic/000011.jpg,a plastic bottle in garbage bin,plastic,000011.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/metal/000003.jpg,aluminum or steel waste item found,metal,000003.jpg,metal,6,34,6,aluminum steel waste item found,aluminum steel wast item found,2,0,0,1,0,0,0
waste_dataset/paper/000421.jpg,torn paper piece in waste bin,paper,000421.jpg,paper,6,29,6,torn paper piece waste bin,torn paper piec wast bin,3,0,0,0,1,0,0
waste_dataset/cardboard/000308.jpg,recycled cardboard box material waste,cardboard,000308.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/cardboard/000384.jpg,recycled cardboard box material waste,cardboard,000384.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/trash/000169.jpg,random waste item in trash bin,trash,000169.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/trash/000232.jpg,household garbage thrown away,trash,000232.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/metal/000187.jpg,used tin can discarded as waste,metal,000187.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/cardboard/000178.jpg,recycled cardboard box material waste,cardboard,000178.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/cardboard/000427.jpg,corrugated cardboard waste object found,cardboard,000427.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/plastic/000196.jpg,plastic packaging thrown in trash bin,plastic,000196.jpg,plastic,6,37,6,plastic packaging thrown trash bin,plastic packag thrown trash bin,4,0,0,0,0,1,0
waste_dataset/plastic/000078.jpg,empty plastic bottle waste object,plastic,000078.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/glass/000344.jpg,recycled glass waste object found,glass,000344.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/metal/000074.jpg,empty metal can thrown away,metal,000074.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/cardboard/000185.jpg,empty cardboard box thrown away,cardboard,000185.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/metal/000103.jpg,empty metal can thrown away,metal,000103.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/plastic/000323.jpg,empty plastic bottle waste object,plastic,000323.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/paper/000399.jpg,old paper document thrown away,paper,000399.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/paper/000188.jpg,torn paper piece in waste bin,paper,000188.jpg,paper,6,29,6,torn paper piece waste bin,torn paper piec wast bin,3,0,0,0,1,0,0
waste_dataset/paper/000143.jpg,torn paper piece in waste bin,paper,000143.jpg,paper,6,29,6,torn paper piece waste bin,torn paper piec wast bin,3,0,0,0,1,0,0
waste_dataset/paper/000205.jpg,a crumpled piece of paper waste,paper,000205.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/plastic/000035.jpg,plastic packaging thrown in trash bin,plastic,000035.jpg,plastic,6,37,6,plastic packaging thrown trash bin,plastic packag thrown trash bin,4,0,0,0,0,1,0
waste_dataset/glass/000061.jpg,shattered glass piece in garbage bin,glass,000061.jpg,glass,6,36,6,shattered glass piece garbage bin,shatter glass piec garbag bin,1,0,1,0,0,0,0
waste_dataset/trash/000020.jpg,general household waste item found,trash,000020.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/plastic/000061.jpg,plastic waste recycling object found,plastic,000061.jpg,plastic,5,36,5,plastic waste recycling object found,plastic wast recycl object found,4,0,0,0,0,1,0
waste_dataset/trash/000172.jpg,general trash item discarded,trash,000172.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/plastic/000347.jpg,discarded plastic material waste item,plastic,000347.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/trash/000294.jpg,non recyclable waste object in bin,trash,000294.jpg,trash,6,34,6,non recyclable waste object bin,non recycl wast object bin,5,0,0,0,0,0,1
waste_dataset/paper/000241.jpg,white paper material discarded waste,paper,000241.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/paper/000165.jpg,old paper document thrown away,paper,000165.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/cardboard/000119.jpg,cardboard material discarded in bin,cardboard,000119.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/paper/000313.jpg,a crumpled piece of paper waste,paper,000313.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/cardboard/000282.jpg,cardboard material discarded in bin,cardboard,000282.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/trash/000209.jpg,general trash item discarded,trash,000209.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/plastic/000329.jpg,plastic packaging thrown in trash bin,plastic,000329.jpg,plastic,6,37,6,plastic packaging thrown trash bin,plastic packag thrown trash bin,4,0,0,0,0,1,0
waste_dataset/plastic/000168.jpg,plastic bag found in garbage waste,plastic,000168.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/glass/000251.jpg,broken glass item for recycling,glass,000251.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/glass/000333.jpg,broken glass item for recycling,glass,000333.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/trash/000246.jpg,mixed garbage non recyclable material,trash,000246.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/cardboard/000367.jpg,old cardboard packaging garbage item,cardboard,000367.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/paper/000110.jpg,recycled paper material waste object,paper,000110.jpg,paper,5,36,5,recycled paper material waste object,recycl paper materi wast object,3,0,0,0,1,0,0
waste_dataset/glass/000127.jpg,broken glass item for recycling,glass,000127.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/paper/000002.jpg,recycled paper material waste object,paper,000002.jpg,paper,5,36,5,recycled paper material waste object,recycl paper materi wast object,3,0,0,0,1,0,0
waste_dataset/metal/000417.jpg,used tin can discarded as waste,metal,000417.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/trash/000319.jpg,mixed garbage non recyclable material,trash,000319.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/paper/000039.jpg,paper waste item found in garbage,paper,000039.jpg,paper,6,33,6,paper waste item found garbage,paper wast item found garbag,3,0,0,0,1,0,0
waste_dataset/cardboard/000204.jpg,old cardboard packaging garbage item,cardboard,000204.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/plastic/000019.jpg,plastic packaging thrown in trash bin,plastic,000019.jpg,plastic,6,37,6,plastic packaging thrown trash bin,plastic packag thrown trash bin,4,0,0,0,0,1,0
waste_dataset/cardboard/000121.jpg,empty cardboard box thrown away,cardboard,000121.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/cardboard/000284.jpg,corrugated cardboard waste object found,cardboard,000284.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/glass/000147.jpg,clear glass waste material in trash,glass,000147.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/paper/000059.jpg,paper waste item found in garbage,paper,000059.jpg,paper,6,33,6,paper waste item found garbage,paper wast item found garbag,3,0,0,0,1,0,0
waste_dataset/paper/000281.jpg,used newspaper or paper in trash bin,paper,000281.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/cardboard/000276.jpg,brown cardboard packaging waste material,cardboard,000276.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/plastic/000283.jpg,empty plastic bottle waste object,plastic,000283.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/plastic/000214.jpg,a plastic bottle in garbage bin,plastic,000214.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/cardboard/000361.jpg,used cardboard carton for recycling,cardboard,000361.jpg,cardboard,5,35,5,used cardboard carton recycling,use cardboard carton recycl,0,1,0,0,0,0,0
waste_dataset/trash/000332.jpg,mixed waste garbage object found,trash,000332.jpg,trash,5,32,5,mixed waste garbage object found,mix wast garbag object found,5,0,0,0,0,0,1
waste_dataset/glass/000374.jpg,clear glass waste material in trash,glass,000374.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
